2025-06-28 09:54:18, 65.0
2025-06-28 09:54:18, 56.0
2025-06-28 09:54:19, 70.0
2025-06-28 09:54:19, 76.0
2025-06-28 09:54:20, 77.0
2025-06-28 09:54:20, 84.0
2025-06-28 09:54:21, 87.0
2025-06-28 09:54:21, 91.0
2025-06-28 09:54:22, 81.0
2025-06-28 09:54:22, 79.0
2025-06-28 09:54:23, 78.0
2025-06-28 09:54:23, 77.0
2025-06-28 09:54:24, 72.0
2025-06-28 09:54:24, 67.0
2025-06-28 09:54:25, 79.0
2025-06-28 09:54:25, 82.0
2025-06-28 09:54:26, 87.0
2025-06-28 09:54:26, 89.0
2025-06-28 09:54:27, 89.0
2025-06-28 09:54:27, 91.0
2025-06-28 09:54:28, 86.0
2025-06-28 09:54:28, 83.0
2025-06-28 09:54:29, 82.0
2025-06-28 09:54:29, 78.0
2025-06-28 09:54:30, 78.0
2025-06-28 09:54:30, 77.0
2025-06-28 09:54:31, 89.0
2025-06-28 09:54:31, 87.0
2025-06-28 09:54:32, 89.0
2025-06-28 09:54:32, 90.0
2025-06-28 09:54:33, 95.0
2025-06-28 09:54:33, 95.0
2025-06-28 09:54:34, 84.0
2025-06-28 09:54:35, 84.0
2025-06-28 09:54:35, 84.0
2025-06-28 09:54:36, 82.0
2025-06-28 09:54:36, 79.0
2025-06-28 09:54:37, 77.0
2025-06-28 09:54:37, 88.0
2025-06-28 09:54:38, 90.0
2025-06-28 09:54:38, 94.0
2025-06-28 09:54:39, 94.0
2025-06-28 09:54:39, 95.0
2025-06-28 09:54:40, 98.0
2025-06-28 09:54:40, 88.0
2025-06-28 09:54:41, 87.0
2025-06-28 09:54:41, 83.0
2025-06-28 09:54:42, 83.0
2025-06-28 09:54:42, 81.0
2025-06-28 09:54:43, 80.0
2025-06-28 09:54:43, 91.0
2025-06-28 09:54:44, 90.0
2025-06-28 09:54:44, 93.0
2025-06-28 09:54:45, 94.0
2025-06-28 09:54:45, 94.0
2025-06-28 09:54:46, 94.0
2025-06-28 09:54:46, 87.0
2025-06-28 09:54:47, 87.0
2025-06-28 09:54:47, 86.0
2025-06-28 09:54:48, 84.0
2025-06-28 09:54:48, 81.0
2025-06-28 09:54:49, 82.0
2025-06-28 09:54:49, 79.0
2025-06-28 09:54:50, 76.0
2025-06-28 09:54:50, 73.0
2025-06-28 09:54:51, 69.0
2025-06-28 09:54:51, 71.0
2025-06-28 09:54:52, 60.0
2025-06-28 09:54:52, 73.0
2025-06-28 09:54:53, 75.0
2025-06-28 09:54:54, 80.0
2025-06-28 09:54:54, 86.0
2025-06-28 09:54:55, 88.0
2025-06-28 09:54:55, 92.0
2025-06-28 09:54:56, 82.0
2025-06-28 09:54:56, 82.0
2025-06-28 09:54:57, 80.0
2025-06-28 09:54:57, 77.0
2025-06-28 09:54:58, 72.0
2025-06-28 09:54:58, 71.0
2025-06-28 09:54:59, 82.0
2025-06-28 09:54:59, 84.0
2025-06-28 09:55:00, 88.0
2025-06-28 09:55:00, 88.0
2025-06-28 09:55:01, 92.0
2025-06-28 09:55:01, 95.0
2025-06-28 09:55:02, 83.0
2025-06-28 09:55:02, 83.0
2025-06-28 09:55:03, 77.0
2025-06-28 09:55:03, 83.0
2025-06-28 09:55:04, 78.0
2025-06-28 09:55:04, 74.0
2025-06-28 09:55:05, 88.0
2025-06-28 09:55:05, 88.0
2025-06-28 09:55:06, 93.0
2025-06-28 09:55:06, 93.0
2025-06-28 09:55:07, 95.0
2025-06-28 09:55:07, 95.0
2025-06-28 09:55:08, 87.0
2025-06-28 09:55:08, 87.0
2025-06-28 09:55:09, 84.0
2025-06-28 09:55:09, 85.0
2025-06-28 09:55:10, 84.0
2025-06-28 09:55:10, 78.0
2025-06-28 09:55:11, 90.0
2025-06-28 09:55:11, 90.0
2025-06-28 09:55:12, 92.0
2025-06-28 09:55:13, 96.0
2025-06-28 09:55:13, 95.0
2025-06-28 09:55:14, 95.0
2025-06-28 09:55:14, 88.0
2025-06-28 09:55:15, 87.0
2025-06-28 09:55:15, 87.0
2025-06-28 09:55:16, 84.0
2025-06-28 09:55:16, 82.0
2025-06-28 09:55:17, 73.0
2025-06-28 09:55:17, 78.0
2025-06-28 09:55:18, 75.0
2025-06-28 09:55:18, 72.0
2025-06-28 09:55:19, 69.0
2025-06-28 09:55:19, 62.0
2025-06-28 09:55:20, 55.0
2025-06-28 09:55:20, 70.0
2025-06-28 09:55:21, 76.0
2025-06-28 09:55:21, 81.0
2025-06-28 09:55:22, 85.0
2025-06-28 09:55:22, 87.0
2025-06-28 09:55:23, 94.0
2025-06-28 09:55:23, 63.0
2025-06-28 09:55:24, 81.0
2025-06-28 09:55:24, 76.0
2025-06-28 09:55:25, 75.0
2025-06-28 09:55:25, 73.0
2025-06-28 09:55:26, 68.0
2025-06-28 09:55:26, 80.0
2025-06-28 09:55:27, 81.0
2025-06-28 09:55:27, 89.0
2025-06-28 09:55:28, 90.0
2025-06-28 09:55:28, 91.0
2025-06-28 09:55:29, 93.0
2025-06-28 09:55:29, 83.0
2025-06-28 09:55:30, 83.0
2025-06-28 09:55:30, 82.0
2025-06-28 09:55:31, 80.0
2025-06-28 09:55:31, 76.0
2025-06-28 09:55:32, 74.0
2025-06-28 09:55:33, 87.0
2025-06-28 09:55:33, 85.0
2025-06-28 09:55:34, 89.0
2025-06-28 09:55:34, 92.0
2025-06-28 09:55:35, 92.0
2025-06-28 09:55:35, 97.0
2025-06-28 09:55:36, 86.0
2025-06-28 09:55:36, 85.0
2025-06-28 09:55:37, 81.0
2025-06-28 09:55:37, 81.0
2025-06-28 09:55:38, 79.0
2025-06-28 09:55:38, 78.0
2025-06-28 09:55:39, 72.0
2025-06-28 09:55:39, 71.0
2025-06-28 09:55:40, 68.0
2025-06-28 09:55:40, 63.0
2025-06-28 09:55:41, 57.0
2025-06-28 09:55:41, 47.0
2025-06-28 09:55:42, 61.0
2025-06-28 09:55:42, 67.0
2025-06-28 09:55:43, 75.0
2025-06-28 09:55:43, 80.0
2025-06-28 09:55:44, 85.0
2025-06-28 09:55:44, 88.0
2025-06-28 09:55:45, 81.0
2025-06-28 09:55:45, 76.0
2025-06-28 09:55:46, 74.0
2025-06-28 09:55:46, 72.0
2025-06-28 09:55:47, 68.0
2025-06-28 09:55:47, 62.0
2025-06-28 09:55:48, 76.0
2025-06-28 09:55:48, 80.0
2025-06-28 09:55:49, 82.0
2025-06-28 09:55:49, 87.0
2025-06-28 09:55:50, 90.0
2025-06-28 09:55:51, 91.0
2025-06-28 09:55:51, 82.0
2025-06-28 09:55:52, 81.0
2025-06-28 09:55:52, 80.0
2025-06-28 09:55:53, 77.0
2025-06-28 09:55:53, 78.0
2025-06-28 09:55:54, 72.0
2025-06-28 09:55:54, 84.0
2025-06-28 09:55:55, 84.0
2025-06-28 09:55:55, 88.0
2025-06-28 09:55:56, 94.0
2025-06-28 09:55:56, 93.0
2025-06-28 09:55:57, 95.0
2025-06-28 09:55:57, 85.0
